# MLP λ=0.02 + Q-transfer vs XY: 8x8 Mesh, 4 Traffic Patterns
# Model: MLP Smart (FC 54→32→16→4), λ=0.02, 1.88M steps training on bit_complement
# Date: 2026-06-13
#
# Columns: traffic, injection_rate, mlp_latency_cyc, mlp_flits, xy_latency_cyc, xy_flits

# ===== uniform_random =====
uniform_random,0.01,8.5,2950,,,
uniform_random,0.02,8.5,6068,,,
uniform_random,0.03,8.7,8843,,,
uniform_random,0.04,8.7,11676,,,
uniform_random,0.05,8.8,14789,,,
uniform_random,0.06,8.8,17695,,,
uniform_random,0.07,8.9,20696,,,
uniform_random,0.08,8.9,23747,,,
uniform_random,0.09,9.0,26807,,,
uniform_random,0.10,9.1,29938,9.1,29938
uniform_random,0.11,9.3,32941,9.3,32941
uniform_random,0.12,9.4,35771,9.3,35771
uniform_random,0.13,9.5,38626,9.5,38626
uniform_random,0.14,9.6,41423,9.6,41423
uniform_random,0.15,9.7,44487,9.7,44487
uniform_random,0.16,9.9,47633,9.9,47633
uniform_random,0.17,9.9,50674,9.9,50674
uniform_random,0.18,10.2,53640,10.2,53640
uniform_random,0.19,10.5,56819,10.5,56819
uniform_random,0.20,10.6,59656,10.6,59656
uniform_random,0.21,10.9,62853,10.9,62853
uniform_random,0.22,11.1,65889,11.1,65889
uniform_random,0.23,11.7,68696,11.6,68696
uniform_random,0.24,11.9,71643,11.9,71643
uniform_random,0.25,12.3,74751,12.2,74742
uniform_random,0.26,13.1,77589,12.8,77592
uniform_random,0.27,13.6,80514,13.3,80524
uniform_random,0.28,14.7,83551,14.1,83556
uniform_random,0.29,16.2,86615,15.3,86638
uniform_random,0.30,17.1,89534,16.2,89609
uniform_random,0.31,31.8,85421,,,
uniform_random,0.32,27.4,90738,,,
uniform_random,0.33,38.8,88822,,,
uniform_random,0.34,48.0,90272,,,
uniform_random,0.35,68.3,88365,,,
uniform_random,0.36,76.7,88714,,,
uniform_random,0.37,67.0,77037,,,
uniform_random,0.38,95.5,72074,,,
uniform_random,0.39,79.6,73067,,,
uniform_random,0.40,83.1,64047,,,

# ===== tornado =====
tornado,0.01,7.0,2739,,,
tornado,0.02,7.1,5846,,,
tornado,0.03,7.1,8784,,,
tornado,0.04,7.2,11791,,,
tornado,0.05,7.2,14766,,,
tornado,0.06,7.3,17657,,,
tornado,0.07,7.3,20656,,,
tornado,0.08,7.4,23621,,,
tornado,0.09,7.5,26561,,,
tornado,0.10,7.6,29707,7.6,29707
tornado,0.11,7.7,32735,7.7,32735
tornado,0.12,7.8,35764,7.8,35764
tornado,0.13,7.9,38712,7.9,38712
tornado,0.14,8.1,41405,8.1,41405
tornado,0.15,8.3,44320,8.3,44320
tornado,0.16,8.5,47273,8.5,47287
tornado,0.17,8.8,50230,8.8,50236
tornado,0.18,9.3,53290,9.3,53290
tornado,0.19,10.4,56244,9.9,56263
tornado,0.20,10.5,56066,11.1,59160
tornado,0.21,13.4,58028,12.8,62134
tornado,0.22,15.4,53653,16.4,65071
tornado,0.23,14.2,48671,29.5,66554
tornado,0.24,12.7,39388,41.7,68430
tornado,0.25,14.2,35347,49.3,69711
tornado,0.26,14.7,31659,63.0,68953
tornado,0.27,12.8,30679,67.3,69617
tornado,0.28,12.0,26794,74.2,70445
tornado,0.29,10.2,33428,88.7,71294
tornado,0.30,12.2,30575,92.4,71224
tornado,0.31,11.6,30777,,,
tornado,0.32,11.6,30703,,,
tornado,0.33,10.6,28052,,,
tornado,0.34,11.8,29130,,,
tornado,0.35,12.9,33838,,,
tornado,0.36,12.5,31320,,,
tornado,0.37,12.6,28150,,,
tornado,0.38,15.1,29498,,,
tornado,0.39,13.7,28282,,,
tornado,0.40,14.5,31029,154.9,72978
tornado,0.41,17.8,28989,,,
tornado,0.42,21.6,30397,,,
tornado,0.43,20.5,30923,,,
tornado,0.44,28.1,32310,,,
tornado,0.45,46.8,31800,,,
tornado,0.46,41.7,29690,,,
tornado,0.47,51.8,31982,,,
tornado,0.48,82.0,32773,,,
tornado,0.49,53.5,29836,,,
tornado,0.50,115.1,32974,,,

# ===== bit_complement =====
bit_complement,0.01,11.0,2732,,,
bit_complement,0.02,11.4,5841,,,
bit_complement,0.03,11.6,8765,,,
bit_complement,0.04,11.6,11770,,,
bit_complement,0.05,11.7,14731,,,
bit_complement,0.06,11.9,17610,,,
bit_complement,0.07,12.0,20587,,,
bit_complement,0.08,12.1,23558,,,
bit_complement,0.09,12.3,26476,,,
bit_complement,0.10,12.6,29644,12.6,29644
bit_complement,0.11,13.0,32642,13.0,32642
bit_complement,0.12,13.2,35655,13.2,35655
bit_complement,0.13,13.8,38610,13.8,38610
bit_complement,0.14,14.1,41254,14.1,41254
bit_complement,0.15,15.0,44171,15.0,44173
bit_complement,0.16,15.9,47075,15.9,47089
bit_complement,0.17,18.4,50020,17.6,50020
bit_complement,0.18,22.1,52888,20.5,52937
bit_complement,0.19,28.2,52929,26.6,55428
bit_complement,0.20,47.8,55487,39.9,56656
bit_complement,0.21,78.1,52500,71.8,56198
bit_complement,0.22,98.9,49218,113.8,51447
bit_complement,0.23,113.8,47433,138.0,49101
bit_complement,0.24,117.7,41276,162.4,45207
bit_complement,0.25,122.5,41559,163.1,43404
bit_complement,0.26,135.2,39753,152.4,43026
bit_complement,0.27,126.5,41027,165.6,42294
